,age,ed,employ,address,income,debtinc,creddebt,othdebt,default
0,-0.007192699536243095,3,-0.16715287173795124,0.2566048162754775,0.3324568569346782,1.7351657770805389,1.4859811648959054,1.5202324159846634,1.0
1,-0.41281442384837275,1,0.4829069425108135,-0.1823643614020158,-0.23692077103051135,1.5272302507566324,0.4216555803622776,0.9773327976865432,0.0
2,0.7307508865490505,1,1.3258716835324809,1.1428975265781425,0.8475580229628785,-0.5167287039302451,-0.13714526609502026,-0.00948332089794424,0.0
3,1.2420589799194748,1,1.6823858039955102,1.6171532854032113,2.0947575618217478,-0.9670925414036247,1.8531053071050179,-0.7354494812866785,0.0
4,-0.6767141108631627,2,-0.865836643123854,-1.1763107773871344,-0.3724806202796851,1.5272302507566324,0.8911446989874893,0.4686810893445864,1.0
5,0.8187174488873138,2,-0.3600577985108537,-0.3480220973995356,-0.5080404695288588,0.2973905407331721,-0.6487448097414774,-0.015745620401536826,0.0
6,-2.7879116069814827,1,-1.203022539532521,-1.1763107773871344,-1.63770587993864,-1.4694214370470098,-1.0823140372353293,-1.1778668005391963,0.0
7,0.9946505735638405,1,0.8200928389194804,0.6459243185855831,0.07938554388422736,-0.8458407390069457,-0.9403391604798177,-0.5102070927414601,0.0
8,-0.6767141108631627,1,-0.6972436949195207,-0.5136798333970554,-0.7791601680272062,2.7570699607800924,0.41740048537179786,0.5877795214005243,1.0
9,0.3788846371959972,1,-1.203022539532521,0.9772397905806226,-0.5080404695288588,1.942950716116675,1.984467840049297,-0.021132544705702618,0.0
10,-0.41281442384837275,1,-1.203022539532521,-1.0106530413896146,-0.91472001727638,-1.174952774083646,-0.880807577219139,-1.1296602923260786,0.0
11,-0.5887475485248994,1,-0.5286507467151872,-1.1763107773871344,-0.5984137023616413,-0.5686937621002504,-0.803694745222499,-0.6695329207311856,0.0
12,1.7863496346082104,1,2.843208217371482,1.1428975265781425,1.2542375707103997,0.2627471686198353,3.2562488259167996,0.15291897956189016,0.0
13,0.4668511995342605,1,-0.19146485030652025,0.3146088465905435,-0.3272940038632938,1.354013390189948,0.8121648805796137,0.4441894379956974,0.0
14,1.434483385255157,1,2.5060223209628147,1.3085552625756622,2.8809557617004846,0.10685199410981921,3.006838873049824,1.7290791617177226,0.0
15,0.3788846371959972,2,0.3143139943064801,-0.1823643614020158,0.576438324464531,0.020243563826476952,-0.17971719337522257,0.6517934202917857,1.0
16,0.3788846371959972,2,0.9886857871238138,-0.1823643614020158,0.21494539313340108,1.371335076246616,2.139607675981373,0.8722802320612864,1.0
17,0.9946505735638405,1,2.6746152691671483,1.9711862065657415,1.6157305020415296,-0.15297329674020757,0.22264653209192664,1.133149583184535,0.0
18,0.6427843242107871,1,-0.19146485030652025,0.3146088465905435,1.118677721461226,-0.48208533181690805,-0.46041876591530906,0.39173533996874493,0.0
19,0.8187174488873138,3,-1.203022539532521,2.302501678560781,-0.4628538531124676,-1.174952774083646,-0.9730020380611218,-0.9930996064457572,0.0
20,0.6427843242107871,1,2.5060223209628147,-0.6793375693945751,0.7119981737137048,-0.9151274832336194,0.19268642372097378,-0.9035732340499673,0.0
21,1.3465168229168938,1,1.6630575799411476,2.302501678560781,0.3053186259661836,-0.4994070178735766,-0.4336140964345456,-0.19720524297221823,0.0
22,-0.3248478615101094,1,-0.6972436949195207,-0.1823643614020158,-0.4628538531124676,0.2627471686198353,-0.6057963937763364,-0.009766134423912996,0.0
23,-0.23688129917184608,1,0.14572104610214665,-0.1823643614020158,-0.4176672366960763,0.22810379650649856,-0.638264954617027,0.030855584368939423,0.0
24,-0.9406137978779526,2,-1.0344295913281876,-0.8449953053920949,-0.91472001727638,1.6484820531533115,-0.8152168446829671,0.24324692629414,1.0
25,-0.5887475485248994,4,-1.203022539532521,-0.8449953053920949,-0.1917341546141201,1.579195308926638,1.2805775286247223,0.7031609756865881,0.0
26,0.9186307680306105,2,0.45513943778851457,0.35960744520512733,1.480170652792356,-0.30886847125022354,-0.30138265851945495,0.9314809140867759,0.0
27,-2.7879116069814827,1,-1.203022539532521,-1.1763107773871344,-1.63770587993864,-1.4694214370470098,-1.0823140372353293,-1.1778668005391963,0.0
28,0.1149849501812072,2,0.8200928389194804,0.14895111059302374,0.9831178722120523,1.7177687973799851,2.3228748601172517,2.9096193134361847,0.0
29,-0.500780986186636,3,-0.865836643123854,-1.0106530413896146,0.034198927467836114,0.9902579829999102,-0.856082980120852,1.5420419177225082,0.0
30,1.170583698240367,1,-0.6972436949195207,1.3085552625756622,-0.733973551610815,-1.1056660298569725,-0.9663864363011444,-1.0081786849579777,0.0
31,-0.14891473683358278,1,-1.0344295913281876,0.4802665825880633,-0.6436003187780326,0.34935559890317763,0.17503672249684152,-0.5469663868082258,0.0
32,-0.41281442384837275,3,-0.865836643123854,-0.01670662540449604,-0.4628538531124676,-0.43012027364690275,-0.2848646314949182,-0.72659337773063,0.0
33,-0.5887475485248994,1,0.14572104610214665,-0.5136798333970554,-0.4176672366960763,1.0249013551132473,0.04235592711908197,0.3678270925219968,0.0
34,-0.5887475485248994,1,0.14572104610214665,-1.0106530413896146,-0.05617430536494637,-0.9670925414036247,-0.9971458930823481,-0.6726487177487149,0.0
35,-0.4079441783355592,2,-0.36145523051999817,-0.5164708421126742,0.26360450012701386,1.9729768875201679,1.9052036714824025,1.8663379929878636,0.0
36,-0.14891473683358278,2,0.4829069425108135,-0.5136798333970554,-0.6436003187780326,1.3193700180766113,0.47411447589358097,-0.02922155024083786,0.0
37,0.027018387842943876,2,0.8200928389194804,-1.0106530413896146,0.8023714065464872,1.0249013551132473,2.446230660090343,1.289379007084226,0.0
38,-0.3248478615101094,2,-1.0344295913281876,0.14895111059302374,-0.55322708594525,1.4925868786432956,0.3948288294337172,0.31220817646634724,1.0
39,1.170583698240367,1,2.6746152691671483,-0.3480220973995356,0.6216249408809222,-0.7419106226669349,-0.465579200265465,-0.3475262882951003,0.0
40,-0.7646806732014261,1,-0.02287190210218681,-0.8449953053920949,-0.23692077103051135,-0.3261901573068921,-0.7095902391460768,-0.2575592654912297,0.0
41,0.20295151251947052,1,1.6630575799411476,-0.6793375693945751,1.0283044886284434,-0.0836865525135337,0.913583866238788,0.390934843017146,0.0
42,0.9066840112255771,2,-0.02287190210218681,2.6338171505558208,0.21494539313340108,-0.6726238784402612,-0.043256054134618874,-0.6688638647326083,0.0
43,0.6427843242107871,1,2.0002434763498145,-0.3480220973995356,0.5312517080481398,0.7997194363765573,1.0490049692881538,1.1695307151651477,0.0
44,-0.500780986186636,1,-1.203022539532521,-1.1763107773871344,-1.0050932501091625,-0.17029498279687597,-0.7484425465448764,-0.775140339559771,1.0
45,-0.9406137978779526,2,-1.203022539532521,-1.0106530413896146,-0.91472001727638,-0.29154678519355515,-0.9165441923337839,-0.6726508725184367,0.0
46,0.29091807485773385,1,0.9886857871238138,1.3085552625756622,-0.05617430536494637,-0.6899455644969296,-0.6058515973958288,-0.561898940979373,0.0
47,1.3465168229168938,1,-0.5286507467151872,-0.8449953053920949,-0.4628538531124676,0.33203391284650924,-0.9479705088384567,0.21320943637411233,0.0
48,-0.7646806732014261,2,-1.203022539532521,-0.8449953053920949,-0.6887869351944238,0.5052507734131937,-0.22593366361431766,-0.30607713792912805,1.0
49,0.29091807485773385,1,1.8316505281454811,-0.8449953053920949,0.2601320095497923,-0.18761666885354436,-0.8558378760503054,0.38588837232900347,0.0
50,0.20295151251947052,1,-0.865836643123854,0.6459243185855831,-0.5080404695288588,0.7131110060932151,-0.44934933613467903,0.21018198491517123,1.0
51,1.2585502605786305,1,-1.0344295913281876,0.8115820545831028,-0.733973551610815,0.9556146108865734,-0.18889865936921,-0.10543791006589535,0.0
52,1.2585502605786305,1,1.4944646317368142,1.8055284705682217,0.7119981737137048,0.7650760642632205,2.2652511139462326,0.802357954593216,1.0
53,0.5548177618725239,3,-0.6972436949195207,1.8055284705682217,-0.5080404695288588,-0.8285190529502772,-0.7381470715095311,-0.8475002002754763,0.0
54,0.7307508865490505,2,-0.6972436949195207,-0.8449953053920949,-0.3724806202796851,0.17613873833649307,-0.4714528653794637,-0.042992683532006803,0.0
55,0.4668511995342605,1,-1.0344295913281876,-0.6793375693945751,-0.55322708594525,1.1461531575099264,0.9062616581493068,-0.19589945252088847,1.0
56,0.29091807485773385,1,0.3143139943064801,-1.0106530413896146,-0.10136092178133761,-0.6033371342135873,-0.6431140405532454,-0.4763815176507431,0.0
57,0.6427843242107871,2,1.4944646317368142,0.9772397905806226,1.480170652792356,-1.053700971686967,0.08965438830022945,-0.8576119958868256,0.0
58,0.7307508865490505,3,1.8316505281454811,-0.1823643614020158,2.8809557617004846,-1.0363792856302987,0.557233461691002,-0.6310939836663811,0.0
59,1.6104165099316836,3,0.4829069425108135,2.136843942563261,1.9772234333726595,0.6438242618665412,1.6547255800968812,2.7443312376266094,0.0
60,-0.060948174495319446,1,0.3143139943064801,0.4802665825880633,-0.3724806202796851,-1.053700971686967,-1.0296365353708357,-0.8415675805392987,0.0
61,-0.23688129917184608,1,0.9886857871238138,-1.0106530413896146,0.2601320095497923,-0.18761666885354436,0.5270392899734009,-0.2888368253860763,1.0
62,0.4668511995342605,1,-0.5286507467151872,-1.1763107773871344,-0.5984137023616413,0.6784676339798783,-0.12192562820094649,-0.11010298651330264,0.0
63,0.1149849501812072,2,-0.5286507467151872,0.3146088465905435,0.8475580229628785,-0.25690341308021825,1.302316713980857,-0.26739578927063606,0.0
64,-0.500780986186636,2,-0.3600577985108537,-0.01670662540449604,-0.3724806202796851,-0.11832992462687064,0.04858289539783234,-0.5531430342153821,0.0
65,-2.7879116069814827,2,-1.203022539532521,-1.1763107773871344,-1.63770587993864,-1.4694214370470098,-1.0823140372353293,-1.1778668005391963,1.0
66,-0.3248478615101094,2,-0.865836643123854,-0.6793375693945751,-0.5984137023616413,-0.3608335294202289,-0.8759143283873266,-0.48561686067780474,1.0
67,0.6427843242107871,1,2.0002434763498145,0.14895111059302374,0.4408784752153573,0.10685199410981921,1.6952958241342861,-0.27813516156342083,0.0
68,-0.3248478615101094,2,0.14572104610214665,-0.6793375693945751,-0.23692077103051135,-0.04904318040019692,0.5651319955679843,-0.6123227072360855,1.0
